country,subregion,date,lat,long,confirmed,dead,recovered,new_cases,daily_dead
Holy See,NA,2020-02-18,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-19,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-20,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-21,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-22,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-23,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-24,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-25,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-26,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-27,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-28,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-02-29,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-01,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-02,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-03,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-04,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-05,41.9029,12.4534,0,0,0,0,0
Holy See,NA,2020-03-06,41.9029,12.4534,1,0,0,1,0
Holy See,NA,2020-03-07,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-08,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-09,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-10,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-11,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-12,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-13,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-14,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-15,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-16,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-17,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-18,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-19,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-20,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-21,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-22,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-23,41.9029,12.4534,1,0,0,0,0
Holy See,NA,2020-03-24,41.9029,12.4534,4,0,0,3,0
Holy See,NA,2020-03-25,41.9029,12.4534,4,0,0,0,0
Holy See,NA,2020-03-26,41.9029,12.4534,4,0,0,0,0
Holy See,NA,2020-03-27,41.9029,12.4534,4,0,0,0,0
Holy See,NA,2020-03-28,41.9029,12.4534,6,0,0,2,0
Holy See,NA,2020-03-29,41.9029,12.4534,6,0,0,0,0
Holy See,NA,2020-03-30,41.9029,12.4534,6,0,0,0,0
Holy See,NA,2020-03-31,41.9029,12.4534,6,0,0,0,0
Holy See,NA,2020-04-01,41.9029,12.4534,6,0,0,0,0
Holy See,NA,2020-04-02,41.9029,12.4534,7,0,0,1,0
Holy See,NA,2020-04-03,41.9029,12.4534,7,0,0,0,0
Holy See,NA,2020-04-04,41.9029,12.4534,7,0,0,0,0
Holy See,NA,2020-04-05,41.9029,12.4534,7,0,0,0,0
Holy See,NA,2020-04-06,41.9029,12.4534,7,0,0,0,0
Holy See,NA,2020-04-07,41.9029,12.4534,7,0,0,0,0
Holy See,NA,2020-04-08,41.9029,12.4534,8,0,2,1,0
Holy See,NA,2020-04-09,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-10,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-11,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-12,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-13,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-14,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-15,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-16,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-17,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-18,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-19,41.9029,12.4534,8,0,2,0,0
Holy See,NA,2020-04-20,41.9029,12.4534,9,0,2,1,0
Holy See,NA,2020-04-21,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-22,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-23,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-24,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-25,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-26,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-27,41.9029,12.4534,9,0,2,0,0
Holy See,NA,2020-04-28,41.9029,12.4534,10,0,2,1,0
Holy See,NA,2020-04-29,41.9029,12.4534,10,0,2,0,0
Holy See,NA,2020-04-30,41.9029,12.4534,11,0,2,1,0
Holy See,NA,2020-05-01,41.9029,12.4534,11,0,2,0,0
Holy See,NA,2020-05-02,41.9029,12.4534,11,0,2,0,0
Holy See,NA,2020-05-03,41.9029,12.4534,11,0,2,0,0
Holy See,NA,2020-05-04,41.9029,12.4534,11,0,2,0,0
Holy See,NA,2020-05-05,41.9029,12.4534,11,0,2,0,0
Holy See,NA,2020-05-06,41.9029,12.4534,12,0,2,1,0
Holy See,NA,2020-05-07,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-08,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-09,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-10,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-11,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-12,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-13,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-14,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-15,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-16,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-17,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-18,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-19,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-20,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-21,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-22,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-23,41.9029,12.4534,12,0,2,0,0
Holy See,NA,2020-05-24,41.9029,12.4534,12,0,2,0,0
Honduras,NA,2020-01-22,15.2,-86.2419,0,0,0,NA,NA
Honduras,NA,2020-01-23,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-24,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-25,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-26,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-27,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-28,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-29,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-30,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-01-31,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-01,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-02,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-03,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-04,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-05,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-06,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-07,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-08,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-09,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-10,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-11,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-12,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-13,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-14,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-15,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-16,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-17,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-18,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-19,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-20,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-21,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-22,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-23,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-24,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-25,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-26,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-27,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-28,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-02-29,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-01,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-02,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-03,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-04,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-05,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-06,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-07,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-08,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-09,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-10,15.2,-86.2419,0,0,0,0,0
Honduras,NA,2020-03-11,15.2,-86.2419,2,0,0,2,0
Honduras,NA,2020-03-12,15.2,-86.2419,2,0,0,0,0
Honduras,NA,2020-03-13,15.2,-86.2419,2,0,0,0,0
Honduras,NA,2020-03-14,15.2,-86.2419,2,0,0,0,0
Honduras,NA,2020-03-15,15.2,-86.2419,3,0,0,1,0
Honduras,NA,2020-03-16,15.2,-86.2419,6,0,0,3,0
Honduras,NA,2020-03-17,15.2,-86.2419,8,0,0,2,0
Honduras,NA,2020-03-18,15.2,-86.2419,9,0,0,1,0
Honduras,NA,2020-03-19,15.2,-86.2419,12,0,0,3,0
Honduras,NA,2020-03-20,15.2,-86.2419,24,0,0,12,0
Honduras,NA,2020-03-21,15.2,-86.2419,24,0,0,0,0
Honduras,NA,2020-03-22,15.2,-86.2419,26,0,0,2,0
Honduras,NA,2020-03-23,15.2,-86.2419,30,0,0,4,0
Honduras,NA,2020-03-24,15.2,-86.2419,30,0,0,0,0
Honduras,NA,2020-03-25,15.2,-86.2419,36,0,0,6,0
Honduras,NA,2020-03-26,15.2,-86.2419,52,1,0,16,1
Honduras,NA,2020-03-27,15.2,-86.2419,68,1,0,16,0
Honduras,NA,2020-03-28,15.2,-86.2419,95,1,3,27,0
Honduras,NA,2020-03-29,15.2,-86.2419,110,3,3,15,2
Honduras,NA,2020-03-30,15.2,-86.2419,139,7,3,29,4
Honduras,NA,2020-03-31,15.2,-86.2419,141,7,3,2,0
Honduras,NA,2020-04-01,15.2,-86.2419,172,10,3,31,3
Honduras,NA,2020-04-02,15.2,-86.2419,219,14,3,47,4
Honduras,NA,2020-04-03,15.2,-86.2419,222,15,3,3,1
Honduras,NA,2020-04-04,15.2,-86.2419,264,15,3,42,0
Honduras,NA,2020-04-05,15.2,-86.2419,268,22,6,4,7
Honduras,NA,2020-04-06,15.2,-86.2419,298,22,6,30,0
Honduras,NA,2020-04-07,15.2,-86.2419,305,22,6,7,0
Honduras,NA,2020-04-08,15.2,-86.2419,312,22,6,7,0
Honduras,NA,2020-04-09,15.2,-86.2419,343,23,6,31,1
Honduras,NA,2020-04-10,15.2,-86.2419,382,23,7,39,0
Honduras,NA,2020-04-11,15.2,-86.2419,392,24,7,10,1
Honduras,NA,2020-04-12,15.2,-86.2419,393,25,7,1,1
Honduras,NA,2020-04-13,15.2,-86.2419,397,25,7,4,0
Honduras,NA,2020-04-14,15.2,-86.2419,407,26,7,10,1
Honduras,NA,2020-04-15,15.2,-86.2419,419,31,9,12,5
Honduras,NA,2020-04-16,15.2,-86.2419,426,35,9,7,4
Honduras,NA,2020-04-17,15.2,-86.2419,442,41,10,16,6
Honduras,NA,2020-04-18,15.2,-86.2419,457,46,10,15,5
Honduras,NA,2020-04-19,15.2,-86.2419,472,46,15,15,0
Honduras,NA,2020-04-20,15.2,-86.2419,477,46,25,5,0
Honduras,NA,2020-04-21,15.2,-86.2419,494,46,29,17,0
Honduras,NA,2020-04-22,15.2,-86.2419,510,46,30,16,0
Honduras,NA,2020-04-23,15.2,-86.2419,519,47,31,9,1
Honduras,NA,2020-04-24,15.2,-86.2419,591,55,58,72,8
Honduras,NA,2020-04-25,15.2,-86.2419,627,59,65,36,4
Honduras,NA,2020-04-26,15.2,-86.2419,627,59,65,0,0
Honduras,NA,2020-04-27,15.2,-86.2419,661,61,79,34,2
Honduras,NA,2020-04-28,15.2,-86.2419,702,64,79,41,3
Honduras,NA,2020-04-29,15.2,-86.2419,738,66,73,36,2
Honduras,NA,2020-04-30,15.2,-86.2419,771,71,79,33,5
Honduras,NA,2020-05-01,15.2,-86.2419,804,75,112,33,4
Honduras,NA,2020-05-02,15.2,-86.2419,1010,76,116,206,1
Honduras,NA,2020-05-03,15.2,-86.2419,1055,82,118,45,6
Honduras,NA,2020-05-04,15.2,-86.2419,1178,83,122,123,1
Honduras,NA,2020-05-05,15.2,-86.2419,1270,93,122,92,10
Honduras,NA,2020-05-06,15.2,-86.2419,1461,99,132,191,6
Honduras,NA,2020-05-07,15.2,-86.2419,1685,105,154,224,6
Honduras,NA,2020-05-08,15.2,-86.2419,1771,107,192,86,2
Honduras,NA,2020-05-09,15.2,-86.2419,1830,108,195,59,1
Honduras,NA,2020-05-10,15.2,-86.2419,1972,108,203,142,0
Honduras,NA,2020-05-11,15.2,-86.2419,2100,116,206,128,8
Honduras,NA,2020-05-12,15.2,-86.2419,2080,121,211,-20,5
Honduras,NA,2020-05-13,15.2,-86.2419,2255,123,237,175,2
Honduras,NA,2020-05-14,15.2,-86.2419,2318,133,253,63,10
Honduras,NA,2020-05-15,15.2,-86.2419,2460,134,264,142,1
Honduras,NA,2020-05-16,15.2,-86.2419,2565,138,278,105,4
Honduras,NA,2020-05-17,15.2,-86.2419,2646,142,319,81,4
Honduras,NA,2020-05-18,15.2,-86.2419,2798,146,340,152,4
Honduras,NA,2020-05-19,15.2,-86.2419,2955,147,349,157,1
Honduras,NA,2020-05-20,15.2,-86.2419,2955,147,349,0,0
Honduras,NA,2020-05-21,15.2,-86.2419,3204,156,397,249,9
Honduras,NA,2020-05-22,15.2,-86.2419,3477,167,439,273,11
Honduras,NA,2020-05-23,15.2,-86.2419,3477,167,439,0,0
Honduras,NA,2020-05-24,15.2,-86.2419,3950,180,468,473,13
Hungary,NA,2020-01-22,47.1625,19.5033,0,0,0,NA,NA
Hungary,NA,2020-01-23,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-24,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-25,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-26,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-27,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-28,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-29,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-30,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-01-31,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-01,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-02,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-03,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-04,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-05,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-06,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-07,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-08,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-09,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-10,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-11,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-12,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-13,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-14,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-15,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-16,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-17,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-18,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-19,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-20,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-21,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-22,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-23,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-24,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-25,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-26,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-27,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-28,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-02-29,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-03-01,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-03-02,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-03-03,47.1625,19.5033,0,0,0,0,0
Hungary,NA,2020-03-04,47.1625,19.5033,2,0,0,2,0
Hungary,NA,2020-03-05,47.1625,19.5033,2,0,0,0,0
Hungary,NA,2020-03-06,47.1625,19.5033,2,0,0,0,0
Hungary,NA,2020-03-07,47.1625,19.5033,4,0,0,2,0
Hungary,NA,2020-03-08,47.1625,19.5033,7,0,0,3,0
Hungary,NA,2020-03-09,47.1625,19.5033,9,0,0,2,0
Hungary,NA,2020-03-10,47.1625,19.5033,9,0,0,0,0
Hungary,NA,2020-03-11,47.1625,19.5033,13,0,0,4,0
Hungary,NA,2020-03-12,47.1625,19.5033,13,0,0,0,0
Hungary,NA,2020-03-13,47.1625,19.5033,19,0,0,6,0
Hungary,NA,2020-03-14,47.1625,19.5033,30,0,1,11,0
Hungary,NA,2020-03-15,47.1625,19.5033,32,1,1,2,1
Hungary,NA,2020-03-16,47.1625,19.5033,39,1,1,7,0
Hungary,NA,2020-03-17,47.1625,19.5033,50,1,2,11,0
Hungary,NA,2020-03-18,47.1625,19.5033,58,1,2,8,0
Hungary,NA,2020-03-19,47.1625,19.5033,73,1,2,15,0
Hungary,NA,2020-03-20,47.1625,19.5033,85,3,2,12,2
Hungary,NA,2020-03-21,47.1625,19.5033,103,4,7,18,1
Hungary,NA,2020-03-22,47.1625,19.5033,131,6,16,28,2
Hungary,NA,2020-03-23,47.1625,19.5033,167,7,16,36,1
Hungary,NA,2020-03-24,47.1625,19.5033,187,9,21,20,2
Hungary,NA,2020-03-25,47.1625,19.5033,226,10,21,39,1
Hungary,NA,2020-03-26,47.1625,19.5033,261,10,28,35,0
Hungary,NA,2020-03-27,47.1625,19.5033,300,10,34,39,0
Hungary,NA,2020-03-28,47.1625,19.5033,343,11,34,43,1
Hungary,NA,2020-03-29,47.1625,19.5033,408,13,34,65,2
Hungary,NA,2020-03-30,47.1625,19.5033,447,15,34,39,2
Hungary,NA,2020-03-31,47.1625,19.5033,492,16,37,45,1
Hungary,NA,2020-04-01,47.1625,19.5033,525,20,40,33,4
Hungary,NA,2020-04-02,47.1625,19.5033,585,21,42,60,1
Hungary,NA,2020-04-03,47.1625,19.5033,623,26,43,38,5
Hungary,NA,2020-04-04,47.1625,19.5033,678,32,58,55,6
Hungary,NA,2020-04-05,47.1625,19.5033,733,34,66,55,2
Hungary,NA,2020-04-06,47.1625,19.5033,744,38,67,11,4
Hungary,NA,2020-04-07,47.1625,19.5033,817,47,71,73,9
Hungary,NA,2020-04-08,47.1625,19.5033,895,58,94,78,11
Hungary,NA,2020-04-09,47.1625,19.5033,980,66,96,85,8
Hungary,NA,2020-04-10,47.1625,19.5033,1190,77,112,210,11
Hungary,NA,2020-04-11,47.1625,19.5033,1310,85,115,120,8
Hungary,NA,2020-04-12,47.1625,19.5033,1410,99,118,100,14
Hungary,NA,2020-04-13,47.1625,19.5033,1458,109,120,48,10
Hungary,NA,2020-04-14,47.1625,19.5033,1512,122,122,54,13
Hungary,NA,2020-04-15,47.1625,19.5033,1579,134,192,67,12
Hungary,NA,2020-04-16,47.1625,19.5033,1652,142,199,73,8
Hungary,NA,2020-04-17,47.1625,19.5033,1763,156,207,111,14
Hungary,NA,2020-04-18,47.1625,19.5033,1834,172,231,71,16
Hungary,NA,2020-04-19,47.1625,19.5033,1916,189,250,82,17
Hungary,NA,2020-04-20,47.1625,19.5033,1984,199,267,68,10
Hungary,NA,2020-04-21,47.1625,19.5033,2098,213,287,114,14
Hungary,NA,2020-04-22,47.1625,19.5033,2168,225,295,70,12
Hungary,NA,2020-04-23,47.1625,19.5033,2284,239,390,116,14
Hungary,NA,2020-04-24,47.1625,19.5033,2443,262,458,159,23
Hungary,NA,2020-04-25,47.1625,19.5033,2443,262,458,0,0
Hungary,NA,2020-04-26,47.1625,19.5033,2500,272,485,57,10
Hungary,NA,2020-04-27,47.1625,19.5033,2583,280,498,83,8
Hungary,NA,2020-04-28,47.1625,19.5033,2649,291,516,66,11
Hungary,NA,2020-04-29,47.1625,19.5033,2727,300,536,78,9
Hungary,NA,2020-04-30,47.1625,19.5033,2775,312,581,48,12
Hungary,NA,2020-05-01,47.1625,19.5033,2863,323,609,88,11
Hungary,NA,2020-05-02,47.1625,19.5033,2942,335,625,79,12
Hungary,NA,2020-05-03,47.1625,19.5033,2998,340,629,56,5
Hungary,NA,2020-05-04,47.1625,19.5033,3035,351,630,37,11
Hungary,NA,2020-05-05,47.1625,19.5033,3065,363,709,30,12
Hungary,NA,2020-05-06,47.1625,19.5033,3111,373,759,46,10
Hungary,NA,2020-05-07,47.1625,19.5033,3150,383,801,39,10
Hungary,NA,2020-05-08,47.1625,19.5033,3178,392,865,28,9
Hungary,NA,2020-05-09,47.1625,19.5033,3213,405,904,35,13
Hungary,NA,2020-05-10,47.1625,19.5033,3263,413,933,50,8
Hungary,NA,2020-05-11,47.1625,19.5033,3284,421,958,21,8
Hungary,NA,2020-05-12,47.1625,19.5033,3313,425,1007,29,4
Hungary,NA,2020-05-13,47.1625,19.5033,3341,430,1102,28,5
Hungary,NA,2020-05-14,47.1625,19.5033,3380,436,1169,39,6
Hungary,NA,2020-05-15,47.1625,19.5033,3417,442,1287,37,6
Hungary,NA,2020-05-16,47.1625,19.5033,3473,448,1371,56,6
Hungary,NA,2020-05-17,47.1625,19.5033,3509,451,1396,36,3
Hungary,NA,2020-05-18,47.1625,19.5033,3535,462,1400,26,11
Hungary,NA,2020-05-19,47.1625,19.5033,3556,467,1412,21,5
Hungary,NA,2020-05-20,47.1625,19.5033,3598,470,1454,42,3
Hungary,NA,2020-05-21,47.1625,19.5033,3641,473,1509,43,3
Hungary,NA,2020-05-22,47.1625,19.5033,3678,476,1587,37,3
Hungary,NA,2020-05-23,47.1625,19.5033,3713,482,1655,35,6
Hungary,NA,2020-05-24,47.1625,19.5033,3741,486,1690,28,4
Iceland,NA,2020-01-22,64.9631,-19.0208,0,0,0,NA,NA
Iceland,NA,2020-01-23,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-24,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-25,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-26,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-27,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-28,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-29,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-30,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-01-31,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-01,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-02,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-03,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-04,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-05,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-06,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-07,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-08,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-09,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-10,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-11,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-12,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-13,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-14,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-15,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-16,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-17,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-18,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-19,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-20,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-21,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-22,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-23,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-24,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-25,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-26,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-27,64.9631,-19.0208,0,0,0,0,0
Iceland,NA,2020-02-28,64.9631,-19.0208,1,0,0,1,0
Iceland,NA,2020-02-29,64.9631,-19.0208,1,0,0,0,0
Iceland,NA,2020-03-01,64.9631,-19.0208,3,0,0,2,0
Iceland,NA,2020-03-02,64.9631,-19.0208,6,0,0,3,0
Iceland,NA,2020-03-03,64.9631,-19.0208,11,0,0,5,0
Iceland,NA,2020-03-04,64.9631,-19.0208,26,0,0,15,0
Iceland,NA,2020-03-05,64.9631,-19.0208,34,0,0,8,0
Iceland,NA,2020-03-06,64.9631,-19.0208,43,0,0,9,0
Iceland,NA,2020-03-07,64.9631,-19.0208,50,0,0,7,0
Iceland,NA,2020-03-08,64.9631,-19.0208,50,0,0,0,0
Iceland,NA,2020-03-09,64.9631,-19.0208,58,0,0,8,0
Iceland,NA,2020-03-10,64.9631,-19.0208,69,0,1,11,0
Iceland,NA,2020-03-11,64.9631,-19.0208,85,0,1,16,0
